"","date","adType","category","placement","keywords","body","ageMean","clickThroughRate","clickPerDollar"
"3830","3/26/2013","Photo Post","Cosmetics","mobile","#Lucky Brand Jeans","Check out a sneak peak of what's new in our stores!",27,0.0270463474922871,169.039671826794
"3831","3/26/2013","Photo Post","Cosmetics","desktopfeed","#Shopping","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.0240178313267286,150.111445792054
"3832","3/26/2013","Photo Post","Cosmetics","mobile","#Shopping","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.0318169561309299,198.855975818312
"3833","3/26/2013","Photo Post","Cosmetics","desktopfeed","#Shopping","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.0252155116724881,157.596947953051
"3834","3/26/2013","Photo Post","Cosmetics","mobile","#Lululemon Athletica","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.02840400836447,177.525052277938
"3835","3/26/2013","Photo Post","High End","mobile","#Lululemon Athletica","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.020581447738048,128.6340483628
"3836","3/26/2013","Photo Post","Retailer","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0277936137198444,173.710085749028
"3837","3/26/2013","Photo Post","Department","mobile","#American Eagle Outfitters","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0348102497910975,217.564061194359
"3838","3/26/2013","Photo Post","Department","mobile","#American Eagle Outfitters","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0334189253430902,208.868283394314
"3839","3/26/2013","Photo Post","Retailer","desktopfeed","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0274664424690993,171.665265431871
"3840","3/26/2013","Photo Post","Department","mobile","#American Eagle Outfitters","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0260906390771086,163.066494231929
"3841","3/26/2013","Photo Post","Department","mobile","#American Eagle Outfitters","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0286925428897873,179.328393061171
"3842","3/26/2013","Photo Post","Retailer","desktopfeed","#American Eagle Outfitters","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0245827938470151,153.642461543844
"3843","3/26/2013","Photo Post","Retailer","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.0258722499702934,161.701562314334
"3844","3/26/2013","Photo Post","General","desktopfeed","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.0200168938645942,125.105586653714
"3845","3/26/2013","Photo Post","Retailer","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.027048557375681,169.053483598006
"3846","3/26/2013","Photo Post","eCom","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Check out a sneak peak of what's new in our stores!",52,0.0305980041596246,191.237525997654
"3847","3/26/2013","Photo Post","High End","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Check out a sneak peak of what's new in our stores!",52,0.0266242968610548,166.401855381592
"3848","3/26/2013","Photo Post","High End","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Check out a sneak peak of what's new in our stores!",27,0.0223542321777207,139.713951110754
"3849","3/26/2013","Photo Post","Retailer","mobile","#Lululemon Athletica","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0240436409814291,150.272756133932
"3850","3/26/2013","Photo Post","High End","mobile","#Lululemon Athletica","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0227032828456213,141.895517785133
"3851","3/26/2013","Photo Post","High End","desktopfeed","#Lululemon Athletica","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0169632017952589,106.020011220368
"3852","3/26/2013","Photo Post","eCom","mobile","#American Eagle Outfitters","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0297491340264259,185.932087665162
"3853","3/26/2013","Photo Post","Retailer","mobile","#American Eagle Outfitters","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0333069471187964,208.168419492478
"3854","3/26/2013","Photo Post","eCom","mobile","#American Eagle Outfitters","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0302252242192053,188.907651370033
"3855","3/26/2013","Photo Post","Cosmetics","mobile","#Lululemon Athletica","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0366808292158157,229.255182598848
"3856","3/26/2013","Photo Post","Cosmetics","mobile","#American Eagle Outfitters","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0291937700430753,182.461062769221
"3857","3/26/2013","Photo Post","Cosmetics","mobile","#Lucky Brand Jeans","Click """"Like"""" to become a fan of Retail Store X!",27,0.0283097294775378,176.935809234611
"3858","3/26/2013","Photo Post","Cosmetics","mobile","#Lucky Brand Jeans","Click """"Like"""" to become a fan of Retail Store X!",27,0.0290524947303499,181.578092064687
"3859","3/26/2013","Photo Post","High End","mobile","#Abercrombie & Fitch","Check out a sneak peak of what's new in our stores!",27,0.0178954744508716,111.846715317948
"3860","3/26/2013","Photo Post","High End","mobile","#Abercrombie & Fitch","Check out a sneak peak of what's new in our stores!",27,0.0192570422465491,120.356514040932
"3861","3/26/2013","Photo Post","General","desktopfeed","#Abercrombie & Fitch","Check out a sneak peak of what's new in our stores!",27,0.012350522264586,77.1907641536625
"3862","3/26/2013","Photo Post","Cosmetics","mobile","#Abercrombie & Fitch","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0357126641574948,223.204150984342
"3863","3/26/2013","Photo Post","High End","mobile","#Abercrombie & Fitch","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0245198756222374,153.249222638984
"3864","3/26/2013","Photo Post","Retailer","mobile","#Abercrombie & Fitch","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0291791344721332,182.369590450832
"3865","3/26/2013","Photo Post","Department","mobile","#Shopping","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0227369832744335,142.106145465209
"3866","3/26/2013","Photo Post","Department","mobile","#Shopping","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0201940825112637,126.213015695398
"3867","3/26/2013","Photo Post","Retailer","mobile","#Abercrombie & Fitch","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0244445431363219,152.778394602012
"3868","3/26/2013","Photo Post","Department","desktopfeed","#Abercrombie & Fitch","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0168723956978009,105.452473111255
"3869","3/26/2013","Photo Post","Department","mobile","#Abercrombie & Fitch","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.020791863531815,129.949147073844
"3870","3/26/2013","Photo Post","Department","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.020580670009358,128.629187558487
"3871","3/26/2013","Photo Post","Retailer","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0214544103893476,134.090064933422
"3872","3/26/2013","Photo Post","General","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0265757281683273,166.098301052046
"3873","3/26/2013","Photo Post","Retailer","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0290522174418598,181.576359011624
"3874","3/26/2013","Photo Post","eCom","desktopfeed","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0223104640425667,139.440400266042
"3875","3/26/2013","Photo Post","High End","mobile","#Shopping","Check out a sneak peak of what's new in our stores!",34.5,0.0252603541641324,157.877213525827
"3876","3/26/2013","Photo Post","High End","mobile","#Shopping","Check out a sneak peak of what's new in our stores!",34.5,0.0241573597093382,150.983498183364
"3877","3/26/2013","Photo Post","Retailer","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0336377058861952,210.23566178872
"3878","3/26/2013","Photo Post","High End","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0259223607861905,162.014754913691
"3879","3/26/2013","Photo Post","High End","desktopfeed","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0229527086574895,143.45442910931
"3880","3/26/2013","Photo Post","eCom","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0284518049479653,177.823780924783
"3881","3/26/2013","Photo Post","Retailer","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0368517624061871,230.323515038669
"3882","3/26/2013","Photo Post","eCom","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",52,0.0300251847441466,187.657404650916
"3883","3/26/2013","Photo Post","Cosmetics","desktopfeed","#Lululemon Athletica","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0339821670536328,212.388544085205
"3884","3/26/2013","Photo Post","Cosmetics","desktopfeed","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0349465321953901,218.415826221188
"3885","3/26/2013","Photo Post","Cosmetics","mobile","#Lululemon Athletica","Check out a sneak peak of what's new in our stores!",52,0.0377264261150046,235.790163218779
"3886","3/26/2013","Photo Post","High End","mobile","#Lululemon Athletica","Check out a sneak peak of what's new in our stores!",52,0.0329206410331152,205.75400645697
"3887","3/26/2013","Photo Post","High End","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0274065354855174,171.290846784484
"3888","3/26/2013","Photo Post","General","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0290884480767822,181.802800479889
"3889","3/26/2013","Photo Post","Cosmetics","desktopfeed","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0329520614249086,205.950383905679
"3890","3/26/2013","Photo Post","High End","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Check out a sneak peak of what's new in our stores!",27,0.0201640939221604,126.025587013502
"3891","3/26/2013","Photo Post","Retailer","mobile","#Almay, #Clinique, #CoverGirl, #Maybelline, #Sephora, mac cosmetics","Check out a sneak peak of what's new in our stores!",27,0.0216120723348192,135.07545209262
"3892","3/26/2013","Photo Post","Department","desktopfeed","#Abercrombie & Fitch","Check out a sneak peak of what's new in our stores!",52,0.0301693807508662,188.558629692914
"3893","3/26/2013","Photo Post","Department","mobile","#Abercrombie & Fitch","Check out a sneak peak of what's new in our stores!",52,0.0327392136464671,204.620085290419
"3894","3/26/2013","Photo Post","Department","mobile","#Abercrombie & Fitch","Check out a sneak peak of what's new in our stores!",52,0.0297784928801304,186.115580500815
"3895","3/26/2013","Photo Post","Department","desktopfeed","#Abercrombie & Fitch","Click """"Like"""" to become a fan of Retail Store X!",27,0.0180581566691394,112.863479182121
"3896","3/26/2013","Photo Post","Department","desktopfeed","#Lucky Brand Jeans","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0284542416398633,177.839010249146
"3897","3/26/2013","Photo Post","Department","mobile","#Lucky Brand Jeans","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0321856101643456,201.16006352716
"3898","3/26/2013","Photo Post","Retailer","mobile","#Lucky Brand Jeans","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0317033995366784,198.14624710424
"3899","3/26/2013","Photo Post","Retailer","mobile","#Abercrombie & Fitch","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0328028462771611,205.017789232257
"3900","3/26/2013","Photo Post","General","mobile","#Abercrombie & Fitch","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.028092667847214,175.579174045087
"3901","3/26/2013","Link Post","Retailer","desktopfeed","#Sears","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0150870819785192,94.2942623657453
"3902","3/26/2013","Link Post","eCom","desktopfeed","#Sears","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0192609567403367,120.380979627105
"3903","3/26/2013","Link Post","High End","desktopfeed","#Sears","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0128766998373645,80.4793739835279
"3904","3/26/2013","Link Post","High End","desktopfeed","#Kmart","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0255555436310091,159.722147693807
"3905","3/26/2013","Link Post","Retailer","desktopfeed","#Kohl's","Click """"Like"""" to become a fan of Retail Store X!",34.5,0.0190227596981996,118.892248113747
"3906","3/26/2013","Link Post","High End","mobile","#Kohl's","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.0242602837278111,151.626773298819
"3907","3/26/2013","Link Post","High End","mobile","#Kohl's","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.0241877311347623,151.173319592265
"3908","3/26/2013","Link Post","eCom","desktopfeed","#American Eagle Outfitters","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0145475217541087,90.9220109631793
"3909","3/26/2013","Link Post","Retailer","desktopfeed","#American Eagle Outfitters","Click """"Like"""" to become a fan of Retail Store X!",27,0.0155313894143253,97.0711838395332
"3910","3/26/2013","Link Post","eCom","desktopfeed","#American Eagle Outfitters","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0146573863234264,91.6086645214148
"3911","3/26/2013","Link Post","Cosmetics","desktopfeed","#Bebe stores","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0301983795212971,188.739872008107
"3912","3/26/2013","Link Post","Cosmetics","mobile","#Macy's","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0377099688571225,235.687305357015
"3913","3/26/2013","Link Post","Cosmetics","desktopfeed","#Macy's","Click """"Like"""" to become a fan of Retail Store X!",44.5,0.0268547661053708,167.842288158568
"3914","3/26/2013","Link Post","Cosmetics","desktopfeed","#Macy's","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0251906121976227,157.441326235142
"3915","3/26/2013","Link Post","High End","desktopfeed","#Bebe stores","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0140478553871141,87.7990961694628
"3916","3/26/2013","Link Post","General","mobile","#Bebe stores","Click """"Like"""" to become a fan of Retail Store X!",27,0.0218347552234764,136.467220146728
"3917","3/26/2013","Link Post","Cosmetics","mobile","#Burlington Coat Factory","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0303434089313118,189.646305820699
"3918","3/26/2013","Link Post","High End","desktopfeed","#Burlington Coat Factory","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.0199725365377373,124.828353360858
"3919","3/26/2013","Link Post","Retailer","mobile","#Burlington Coat Factory","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,0.0268361770761132,167.726106725707
"3920","3/26/2013","Link Post","Department","desktopfeed","#Nordstrom","Check out a sneak peak of what's new in our stores!",34.5,0.0205144809452755,128.215505907972
"3921","3/26/2013","Link Post","Department","desktopfeed","#Gap (clothing retailer)","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0227486705446885,142.179190904303
"3922","3/26/2013","Link Post","Retailer","desktopfeed","#Gap (clothing retailer)","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0144366950028961,90.2293437681006
"3923","3/26/2013","Link Post","Department","mobile","#Urban Outfitters","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0222472465079272,139.045290674545
"3924","3/26/2013","Link Post","Department","desktopfeed","#Urban Outfitters","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,0.0214014915564325,133.759322227703
"3925","3/26/2013","Link Post","Department","desktopfeed","#Fashion","Check out a sneak peak of what's new in our stores!",52,0.0272449632911164,170.281020569478
"3926","3/26/2013","Link Post","Retailer","mobile","#Dillard's","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.025059274743424,156.6204671464
"3927","3/26/2013","Link Post","Retailer","mobile","#Dillard's","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0223980886538249,139.988054086405
"3928","3/26/2013","Link Post","General","desktopfeed","#Dillard's","Check out a sneak peak of what's new in our stores!",27,0.0083101950842899,51.9387192768119
"3929","3/26/2013","Link Post","Retailer","desktopfeed","#Fashion","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,0.018237085665974,113.981785412337
"3930","3/26/2013","Link Post","eCom","desktopfeed","#Fashion","Click """"Like"""" to become a fan of Retail Store X!",34.5,0.0199855921012881,124.909950633051
"3931","3/26/2013","Link Post","High End","desktopfeed","#Fashion","Click """"Like"""" to become a fan of Retail Store X!",34.5,0.0174375759166602,108.984849479126
"3932","3/26/2013","Link Post","High End","desktopfeed","#American Eagle Outfitters","Click """"Like"""" to become a fan of Retail Store X!",34.5,0.0106931740291431,66.8323376821445
"3933","3/26/2013","Link Post","Retailer","desktopfeed","#American Eagle Outfitters","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,0.0182311357586134,113.944598491334
"3934","3/26/2013","Link Post","High End","desktopfeed","#Urban Outfitters","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0142280644712381,88.9254029452384
"3935","3/26/2013","Link Post","High End","desktopfeed","#Urban Outfitters","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0160385443505236,100.240902190773
"3936","3/26/2013","Link Post","eCom","desktopfeed","#Urban Outfitters","Check out a sneak peak of what's new in our stores!",27,0.0137899256477837,86.1870352986479
"3937","3/26/2013","Link Post","Retailer","desktopfeed","#Zappos.com","Check out a sneak peak of what's new in our stores!",27,0.0147734327037727,92.3339543985795
"3938","3/26/2013","Link Post","eCom","mobile","#Zappos.com","Click """"Like"""" to see what's new in our stores for Spring!!",27,0.0216639931420365,135.399957137728
"3939","3/26/2013","Link Post","Cosmetics","desktopfeed","#Dillard's","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0240014695502138,150.009184688836
"3940","3/26/2013","Link Post","Cosmetics","desktopfeed","#Dillard's","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,0.0205412216344675,128.382635215422
"3941","3/26/2013","Link Post","Cosmetics","desktopfeed","#Dillard's","Click """"Like"""" to see what's new in our stores for Spring!!",34.5,0.030036273609727,187.726710060794
"3942","3/26/2013","Link Post","Cosmetics","mobile","#Gap (clothing retailer)","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0252211515134897,157.632196959311
"3943","3/26/2013","Link Post","High End","desktopfeed","#Nordstrom","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0251140467009805,156.962791881128
"3944","3/26/2013","Link Post","High End","mobile","#Macy's","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.030630693214333,191.441832589581
"3945","3/26/2013","Link Post","General","mobile","#Macy's","Check out a sneak peak of what's new in our stores!",52,0.0305419396231708,190.887122644818
"3946","3/26/2013","Link Post","Cosmetics","desktopfeed","#American Eagle Outfitters","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0304925789406175,190.578618378859
"3947","3/26/2013","Link Post","High End","desktopfeed","#American Eagle Outfitters","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0240342680332875,150.214175208047
"3948","3/26/2013","Link Post","Retailer","mobile","#American Eagle Outfitters","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0291416445522621,182.135278451638
"3949","3/26/2013","Link Post","Department","desktopfeed","#Burlington Coat Factory","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,0.0189025880403755,118.141175252347
"3950","3/26/2013","Link Post","Department","desktopfeed","#Dillard's","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0186983239376023,116.864524610014
"3951","3/26/2013","Link Post","Department","mobile","#Dillard's","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,0.0241230230071746,150.768893794841
"3952","3/26/2013","Link Post","Department","mobile","#Anthropologie","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,0.0243635127408185,152.271954630116
"3953","3/26/2013","Link Post","Retailer","mobile","#Zappos.com","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0319729786963483,199.831116852177
"3954","3/26/2013","Link Post","General","desktopfeed","#Zappos.com","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0196493946825401,122.808716765876
"3955","3/26/2013","Link Post","Retailer","desktopfeed","#Sears","Check out a sneak peak of what's new in our stores!",34.5,0.0165922423846477,103.701514904048
"3956","3/26/2013","Link Post","eCom","mobile","#Sears","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0233259932922256,145.78745807641
"3957","3/26/2013","Link Post","High End","desktopfeed","#Sears","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,0.0194740762480419,121.712976550262
"3958","3/26/2013","Link Post","High End","desktopfeed","#Fashion","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0239764978764259,149.853111727662
"3959","3/26/2013","Link Post","Retailer","desktopfeed","#Fashion","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0216670081089854,135.418800681159
"3960","3/26/2013","Link Post","High End","desktopfeed","#Fashion","Check out a sneak peak of what's new in our stores!",44.5,0.0180214137097898,112.633835686186
"3961","3/26/2013","Link Post","High End","desktopfeed","#Shopping","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0225117681544594,140.698550965371
"3962","3/26/2013","Link Post","eCom","desktopfeed","#Shopping","Check out a sneak peak of what's new in our stores!",52,0.0209422430113265,130.889018820791
"3963","3/26/2013","Link Post","Retailer","mobile","#Dillard's","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0287487358944635,179.679599340397
"3964","3/26/2013","Link Post","eCom","desktopfeed","#Banana Republic (clothing retailer)","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0227545717045963,142.216073153727
"3965","3/26/2013","Link Post","Cosmetics","desktopfeed","#Banana Republic (clothing retailer)","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0278565186966468,174.103241854042
"3966","3/26/2013","Link Post","Cosmetics","desktopfeed","#Nordstrom","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0205643147744085,128.526967340053
"3967","3/26/2013","Link Post","Cosmetics","desktopfeed","#Nordstrom","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0164763628926068,102.977268078792
"3968","3/26/2013","Link Post","High End","desktopfeed","#Sears","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0243863327521311,152.414579700819
"3969","3/26/2013","Link Post","High End","desktopfeed","#Sears","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0221160563818763,138.225352386727
"3970","3/26/2013","Link Post","General","desktopfeed","#Sears","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0225540519636764,140.962824772977
"3971","3/26/2013","Link Post","Cosmetics","mobile","#Dillard's","Check out a sneak peak of what's new in our stores!",52,0.0372439709923082,232.774818701926
"3972","3/26/2013","Link Post","Retailer","mobile","#Bebe stores","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.0295570742155002,184.731713846876
"3973","3/26/2013","Link Post","Department","mobile","#Bebe stores","Check out a sneak peak of what's new in our stores!",44.5,0.0288247128698227,180.154455436392
"3974","3/26/2013","Link Post","Department","desktopfeed","#Bebe stores","Check out a sneak peak of what's new in our stores!",44.5,0.0217012959204147,135.633099502592
"3975","3/26/2013","Link Post","Department","desktopfeed","#Shopping","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0229619820897837,143.512388061148
"3976","3/26/2013","Link Post","Retailer","desktopfeed","#Old Navy","Click """"Like"""" to become a fan of Retail Store X!",52,0.0340765881822488,212.978676139055
"3977","3/26/2013","Link Post","Department","desktopfeed","#Bebe stores","What's your favorite Spring fashion trend? """"Like"""" us and share!",44.5,0.0213471099858088,133.419437411305
"3978","3/26/2013","Link Post","Department","desktopfeed","#Bebe stores","Click """"Like"""" to see what's new in our stores for Spring!!",44.5,0.024433915236822,152.711970230138
"3979","3/26/2013","Link Post","Department","desktopfeed","#Bebe stores","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0204107607297922,127.567254561201
"3980","3/26/2013","Link Post","Retailer","desktopfeed","#Zappos.com","Click """"Like"""" to become a fan of Retail Store X!",27,0.016798563290909,104.991020568181
"3981","3/26/2013","Link Post","Retailer","desktopfeed","#Zappos.com","Click """"Like"""" to become a fan of Retail Store X!",27,0.0193607645720388,121.004778575243
"3982","3/26/2013","Link Post","General","desktopfeed","#Zappos.com","What's your favorite Spring fashion trend? """"Like"""" us and share!",27,0.0158059024526745,98.7868903292157
"3983","3/26/2013","Link Post","Retailer","desktopfeed","#Macy's","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0247864471098408,154.915294436505
"3984","3/26/2013","Link Post","eCom","desktopfeed","#Macy's","Check out a sneak peak of what's new in our stores!",44.5,0.0196043043310729,122.526902069206
"3985","3/26/2013","Link Post","High End","desktopfeed","#Nordstrom","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,0.0153205254868737,95.7532842929604
"3986","3/26/2013","Link Post","Retailer","mobile","#Fashion","What's your favorite Spring fashion trend? """"Like"""" us and share!",52,0.0314603651331611,196.627282082257
"3987","3/26/2013","Link Post","High End","desktopfeed","#Fashion","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,0.0276166313823362,172.603946139601
"3988","3/26/2013","Link Post","High End","desktopfeed","#Fashion","Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,0.0226064579741074,141.290362338171
"3989","3/26/2013","Link Post","eCom","desktopfeed","#Bebe stores","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0101121468585605,63.2009178660031
"3990","3/26/2013","Link Post","Retailer","mobile","#Bebe stores","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0212110515882206,132.569072426379
"3991","3/26/2013","Link Post","eCom","desktopfeed","#Bebe stores","Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,0.0165408548135462,103.380342584664
"3992","3/26/2013","Link Post","Cosmetics","desktopfeed","#Old Navy","Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,0.0261593053913692,163.495658696058
"3993","3/26/2013","Link Post","Cosmetics","desktopfeed","#Old Navy","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,0.0278227346704643,173.892091690402
